CLI,UTSOU,CPACK,CPRO,ETA,DDSOU,DFSOU
43849010,000554    ,100001,611,VA,2024-05-06,2024-05-06
43849010,000554    ,100001,217,VA,2024-05-06,
43849010,000554    ,100001,   ,VA,2024-05-06,
43809911,000609    ,000011,201,VA,2024-05-06,
43849159,010244    ,      ,222,VA,2024-05-06,
43809911,000609    ,000011,490,VA,2024-05-06,2025-04-10
43809911,000609    ,000011,653,VA,2024-05-06,2028-04-30
43809911,000609    ,000011,643,VA,2024-05-06,2025-05-06
43809911,000609    ,000011,210,VA,2024-05-06,
43809911,000609    ,000011,613,VA,2024-05-06,2025-05-06
43809911,000609    ,000011,213,VA,2024-05-06,
43809911,000609    ,000011,   ,VA,2024-05-06,
43594047,000594    ,000011,490,VA,2024-05-06,2032-07-25
43840239,010130    ,100001,212,VA,2024-05-06,
43849382,010116    ,000022,222,VA,2024-05-06,
43849308,EXT177    ,000077,201,VA,2024-05-06,
43849308,EXT177    ,000077,665,VA,2024-05-06,2029-04-30
43802849,000538    ,000011,222,VA,2024-05-06,
43738402,000595    ,000033,222,VA,2024-05-06,
43849531,000524    ,100001,221,VA,2024-05-06,
43849456,000524    ,      ,222,VA,2024-05-06,2024-11-01
43849531,000524    ,      ,221,VA,2024-05-06,2024-05-06
43849531,000524    ,      ,221,VA,2024-05-06,2024-11-01
43795862,010244    ,640004,653,VA,2024-05-06,2028-04-30
43795862,010244    ,640004,643,VA,2024-05-06,2025-05-06
43849754,010284    ,000011,222,VA,2024-05-06,
43849679,000384    ,000011,222,VA,2024-05-06,
43795862,010244    ,640004,   ,VA,2024-05-06,
43849679,000384    ,000011,201,VA,2024-05-06,
43794078,000462    ,      ,351,VA,2024-05-06,
43849679,000384    ,000011,653,VA,2024-05-06,2028-04-30
43849679,000384    ,000011,643,VA,2024-05-06,2025-05-06
43849679,000384    ,000011,210,VA,2024-05-06,
43849828,000588    ,000011,222,VA,2024-05-06,
43849679,000384    ,000011,213,VA,2024-05-06,
43802849,000462    ,      ,351,VA,2024-05-06,
43849679,000384    ,000011,   ,VA,2024-05-06,
43849456,000524    ,      ,201,VA,2024-05-06,
43775718,000554    ,000022,222,VA,2024-05-06,
43775718,000554    ,000022,490,VA,2024-05-06,2024-05-06
43849902,EXT177    ,      ,201,VA,2024-05-06,
43775718,000554    ,000022,650,VA,2024-05-06,2028-04-30
43775718,000554    ,000022,640,VA,2024-05-06,2025-05-06
43775718,000554    ,000022,210,VA,2024-05-06,
43775718,000554    ,000022,613,VA,2024-05-06,2024-05-06
43775718,000554    ,000022,213,VA,2024-05-06,
43775718,000554    ,000022,   ,VA,2024-05-06,
43597466,000601    ,      ,613,VA,2024-05-06,2025-05-06
43850051,010286    ,000011,222,VA,2024-05-06,
43850200,010185    ,000011,222,VA,2024-05-06,
43850125,EXT190    ,000022,222,VA,2024-05-06,
43850125,EXT190    ,000022,201,VA,2024-05-06,
43850125,EXT190    ,      ,653,VA,2024-05-06,2025-02-18
43850125,EXT190    ,      ,490,VA,2024-05-06,2024-07-06
43850274,010113    ,      ,201,VA,2024-05-06,
43850125,EXT190    ,      ,643,VA,2024-05-06,2025-02-18
43850125,EXT190    ,      ,210,VA,2024-05-06,2025-02-18
43850125,EXT190    ,      ,213,VA,2024-05-06,2025-02-18
43850125,EXT190    ,000011,   ,VA,2024-05-06,2025-02-18
43850348,000641    ,      ,201,VA,2024-05-06,
43850423,000459    ,      ,201,VA,2024-05-06,
43850497,000635    ,      ,221,VA,2024-05-06,
43850571,000464    ,      ,201,VA,2024-05-06,
43850720,010235    ,      ,222,VA,2024-05-06,2024-07-09
43850646,000621    ,000011,222,VA,2024-05-06,
43850794,010092    ,      ,222,VA,2024-05-06,
43850869,000609    ,      ,222,VA,2024-05-06,2024-06-28
43851017,010244    ,      ,222,VA,2024-05-06,
43851092,000610    ,100001,221,VA,2024-05-06,
43851092,000610    ,100001,650,VA,2024-05-06,2028-04-30
43851092,000610    ,100001,640,VA,2024-05-06,2025-05-06
43851092,000610    ,100001,212,VA,2024-05-06,
43851092,000610    ,100001,217,VA,2024-05-06,
43851092,000610    ,100001,   ,VA,2024-05-06,
43851166,010214    ,000011,222,VA,2024-05-06,
43851166,010214    ,000011,201,VA,2024-05-06,
43851166,010214    ,000011,653,VA,2024-05-06,2028-04-30
43851166,010214    ,000011,643,VA,2024-05-06,2025-05-06
43851166,010214    ,000011,210,VA,2024-05-06,
43851166,010214    ,000011,613,VA,2024-05-06,2026-05-06
43851166,010214    ,000011,213,VA,2024-05-06,
43851166,010214    ,000011,   ,VA,2024-05-06,
43851240,000764    ,000011,222,VA,2024-05-06,
43851240,000764    ,000011,201,VA,2024-05-06,
43851240,000764    ,000011,653,VA,2024-05-06,2028-04-30
43851240,000764    ,000011,643,VA,2024-05-06,2025-05-06
43851240,000764    ,000011,210,VA,2024-05-06,
43851240,000764    ,000011,213,VA,2024-05-06,
43851240,000764    ,000011,   ,VA,2024-05-06,
43806046,000436    ,640004,653,VA,2024-05-06,2028-04-30
43806046,000436    ,640004,643,VA,2024-05-06,2025-05-06
43851315,000601    ,000011,201,VA,2024-05-06,
43806046,000436    ,640004,   ,VA,2024-05-06,
43769548,000473    ,640004,653,VA,2024-05-06,2028-04-30
43769548,000473    ,640004,643,VA,2024-05-06,2025-05-06
43769548,000473    ,640004,   ,VA,2024-05-06,
43851315,000601    ,      ,665,VA,2024-05-06,2029-04-30
43851315,000601    ,000011,210,VA,2024-05-06,
43766352,000473    ,640004,653,VA,2024-05-06,2028-04-30
43766352,000473    ,640004,643,VA,2024-05-06,2025-05-06
43851315,000601    ,000077,   ,VA,2024-05-06,2024-09-03
43766352,000473    ,640004,   ,VA,2024-05-06,
43669867,010269    ,      ,605,VA,2024-04-30,2024-07-31
43838975,010262    ,      ,665,VA,2024-05-06,2029-04-30
43801957,010115    ,000011,201,VA,2024-05-06,
43801957,010115    ,000011,653,VA,2024-05-06,2028-04-30
43801957,010115    ,000011,490,VA,2024-05-06,2050-06-05
43801957,010115    ,000011,613,VA,2024-05-06,2025-05-31
43801957,010115    ,000011,643,VA,2024-05-06,2025-05-06
43851389,000682    ,      ,201,VA,2024-05-06,
43801957,010115    ,000011,210,VA,2024-05-06,2000-05-06
43801957,010115    ,000011,213,VA,2024-05-06,
43801957,010115    ,000011,   ,VA,2024-05-06,
43851463,000440    ,000011,222,VA,2024-05-06,
43779583,000609    ,      ,222,VA,2024-05-06,
43851538,010259    ,000077,201,VA,2024-05-06,
43851612,000636    ,      ,222,VA,2024-05-06,
43770737,000473    ,      ,653,VA,2024-05-06,2024-09-09
43770737,000473    ,      ,643,VA,2024-05-06,2024-09-09
43770737,000473    ,640004,   ,VA,2024-05-06,2024-09-09
43851538,010259    ,000077,665,VA,2024-05-06,2029-04-30
43838158,000594    ,      ,201,VA,2024-05-06,2025-03-11
43851538,010259    ,000077,210,VA,2024-05-06,
43851538,010259    ,000077,   ,VA,2024-05-06,
43851686,000436    ,100001,221,VA,2024-05-06,
43851761,000296    ,      ,201,VA,2024-05-06,
43816898,000485    ,000011,201,VA,2024-05-06,
43816898,000485    ,000011,643,VA,2024-05-06,2025-05-06
43816898,000485    ,000011,653,VA,2024-05-06,2028-04-30
43753715,010235    ,000077,665,VA,2024-05-06,2029-04-30
43816898,000485    ,000011,210,VA,2024-05-06,
43753715,010235    ,000077,210,VA,2024-05-06,
43753715,010235    ,000077,   ,VA,2024-05-06,
43851835,000524    ,      ,222,VA,2024-05-06,2025-02-27
43816898,000485    ,000011,213,VA,2024-05-06,
43816898,000485    ,000011,   ,VA,2024-05-06,
43851686,000436    ,100001,650,VA,2024-05-06,2028-04-30
43851686,000436    ,100001,640,VA,2024-05-06,2025-05-06
43851686,000436    ,100001,212,VA,2024-05-06,
43851686,000436    ,100001,611,VA,2024-05-06,2024-05-06
43851686,000436    ,100001,   ,VA,2024-05-06,
43763750,010115    ,000011,653,VA,2024-05-06,2028-04-30
43763750,010115    ,000011,643,VA,2024-05-06,2025-05-06
43763750,010115    ,000011,490,VA,2024-05-06,2024-05-23
43763750,010115    ,000011,210,VA,2024-05-06,2000-05-06
43763750,010115    ,000011,613,VA,2024-05-06,2024-05-24
43763750,010115    ,000011,213,VA,2024-05-06,
43763750,010115    ,000011,   ,VA,2024-05-06,
43851909,000440    ,000022,222,VA,2024-05-06,
43681463,000657    ,000011,201,VA,2024-05-06,
43681463,000657    ,000011,643,VA,2024-05-06,2025-05-06
43851984,000475    ,      ,222,VA,2024-05-06,
43851984,000475    ,      ,201,VA,2024-05-06,
43851984,000475    ,      ,653,VA,2024-05-06,2025-03-11
43851984,000475    ,      ,643,VA,2024-05-06,2025-03-11
43819797,000594    ,000011,201,VA,2024-05-06,
43819797,000594    ,000011,490,VA,2024-05-06,2032-07-31
43851984,000475    ,      ,210,VA,2024-05-06,2025-03-11
43681463,000657    ,000011,653,VA,2024-05-06,2028-04-30
43819797,000594    ,000011,653,VA,2024-05-06,2028-04-30
43819797,000594    ,000011,643,VA,2024-05-06,2025-05-06
43851984,000475    ,      ,213,VA,2024-05-06,2025-03-11
43819797,000594    ,000011,210,VA,2024-05-06,
43851984,000475    ,000011,   ,VA,2024-05-06,2025-03-11
43819797,000594    ,000011,213,VA,2024-05-06,
43819797,000594    ,000011,   ,VA,2024-05-06,
43852058,000610    ,      ,222,VA,2024-05-06,
43839347,000440    ,000011,201,VA,2024-05-06,
43839347,000440    ,000011,653,VA,2024-05-06,2028-04-30
43839347,000440    ,000011,643,VA,2024-05-06,2025-05-06
43839347,000440    ,000011,210,VA,2024-05-06,
43852058,000610    ,      ,653,VA,2024-05-06,2024-10-09
43852058,000610    ,      ,643,VA,2024-05-06,2024-10-09
43852058,000610    ,640004,   ,VA,2024-05-06,2024-10-09
43839347,000440    ,000011,213,VA,2024-05-06,
43839347,000440    ,000011,   ,VA,2024-05-06,
43852132,000459    ,000022,222,VA,2024-05-06,
43852132,000459    ,000022,201,VA,2024-05-06,
43852132,000459    ,000022,650,VA,2024-05-06,2028-04-30
43852132,000459    ,000022,640,VA,2024-05-06,2025-05-06
43852132,000459    ,000022,210,VA,2024-05-06,
43852207,010240    ,      ,201,VA,2024-05-06,
43818905,EXT167    ,      ,490,VA,2024-05-06,2024-07-05
43852132,000459    ,000022,213,VA,2024-05-06,
43852132,000459    ,000022,   ,VA,2024-05-06,
43852281,000551    ,000011,201,VA,2024-05-06,
43852281,000551    ,000011,222,VA,2024-05-06,
43852281,000551    ,000011,490,VA,2024-05-06,2025-05-07
43852281,000551    ,000011,653,VA,2024-05-06,2028-04-30
43852281,000551    ,000011,643,VA,2024-05-06,2025-05-06
43852355,010240    ,      ,201,VA,2024-05-06,
43852281,000551    ,000011,210,VA,2024-05-06,
43820838,010151    ,000077,665,VA,2024-05-06,2029-04-30
43820838,010151    ,000077,210,VA,2024-05-06,
43820838,010151    ,000077,   ,VA,2024-05-06,
43852281,000551    ,000011,213,VA,2024-05-06,
43852281,000551    ,000011,   ,VA,2024-05-06,
43852430,000538    ,000011,222,VA,2024-05-06,
43852578,000602    ,000022,222,VA,2024-05-06,
43852578,000602    ,000022,201,VA,2024-05-06,
43852578,000602    ,000022,490,VA,2024-05-06,2024-08-01
43852578,000602    ,000022,650,VA,2024-05-06,2028-04-30
43852578,000602    ,000022,640,VA,2024-05-06,2025-05-06
43852504,000610    ,      ,222,VA,2024-05-06,
43852578,000602    ,000022,210,VA,2024-05-06,
43852504,000610    ,      ,653,VA,2024-05-06,2024-10-09
43852578,000602    ,000022,613,VA,2024-05-06,2024-05-07
43852504,000610    ,      ,643,VA,2024-05-06,2024-10-09
43852578,000602    ,000022,213,VA,2024-05-06,
43852504,000610    ,640004,   ,VA,2024-05-06,2024-10-09
43852578,000602    ,000022,   ,VA,2024-05-06,
43852653,010154    ,      ,201,VA,2024-05-06,
43838827,010108    ,000077,665,VA,2024-05-06,2029-04-30
43838827,010108    ,000077,210,VA,2024-05-06,
43838827,010108    ,000077,   ,VA,2024-05-06,
43852727,000610    ,      ,222,VA,2024-05-06,
43852727,000610    ,      ,653,VA,2024-05-06,2024-10-09
43852727,000610    ,      ,643,VA,2024-05-06,2024-10-09
43852727,000610    ,640004,   ,VA,2024-05-06,2024-10-09
43634930,000557    ,      ,351,VA,2024-05-03,
43681463,000657    ,000011,210,VA,2024-05-06,
43681463,000657    ,000011,213,VA,2024-05-06,
43681463,000657    ,000011,   ,VA,2024-05-06,
43852801,010255    ,      ,222,VA,2024-05-06,
43762338,000677    ,      ,351,VA,2024-05-02,
43852801,010255    ,640004,653,VA,2024-05-06,2028-04-30
43852801,010255    ,640004,643,VA,2024-05-06,2025-05-06
43852801,010255    ,640004,   ,VA,2024-05-06,
43662136,000527    ,640001,650,VA,2024-05-07,2028-04-30
43662136,000527    ,640001,640,VA,2024-05-07,2025-05-07
43662136,000527    ,640001,   ,VA,2024-05-07,
43848936,010218    ,640004,653,VA,2024-05-07,2028-04-30
43848936,010218    ,640004,643,VA,2024-05-07,2025-05-07
43848936,010218    ,640004,   ,VA,2024-05-07,
43800545,000653    ,000022,222,VA,2024-05-07,
43800545,000653    ,000022,201,VA,2024-05-07,
43800545,000653    ,000022,490,VA,2024-05-07,2044-06-28
43800545,000653    ,000022,650,VA,2024-05-07,2028-04-30
43800545,000653    ,000022,640,VA,2024-05-07,2025-05-07
43800545,000653    ,000022,210,VA,2024-05-07,
43800545,000653    ,      ,613,VA,2024-05-07,2024-05-07
43800545,000653    ,000022,213,VA,2024-05-07,
43800545,000653    ,000022,   ,VA,2024-05-07,
43852876,000554    ,000011,222,VA,2024-05-07,
43852950,000435    ,000011,222,VA,2024-05-07,
43791402,010094    ,000022,201,VA,2024-05-07,
43791402,010094    ,000022,650,VA,2024-05-07,2028-04-30
43791402,010094    ,000022,640,VA,2024-05-07,2025-05-07
43791402,010094    ,000022,210,VA,2024-05-07,
43853024,000464    ,000011,222,VA,2024-05-07,
43791402,010094    ,000022,213,VA,2024-05-07,
43791402,010094    ,000022,   ,VA,2024-05-07,
43853099,010115    ,000011,222,VA,2024-05-07,
43809316,010094    ,000011,653,VA,2024-05-07,2028-04-30
43809316,010094    ,000011,643,VA,2024-05-07,2025-05-07
43841354,010094    ,000011,201,VA,2024-05-07,
43809316,010094    ,000011,210,VA,2024-05-07,
43809316,010094    ,000011,213,VA,2024-05-07,
43809316,010094    ,000011,   ,VA,2024-05-07,
43853173,EXT167    ,      ,222,VA,2024-05-07,
43841354,010094    ,      ,653,VA,2024-05-07,2024-10-01
43841354,010094    ,000011,643,VA,2024-05-07,2025-05-07
43841354,010094    ,000011,210,VA,2024-05-07,
43841354,010094    ,000011,213,VA,2024-05-07,
43841354,010094    ,000011,   ,VA,2024-05-07,2024-10-01
43841800,010094    ,000011,201,VA,2024-05-07,
43815189,010286    ,000011,201,VA,2024-05-07,
43815189,010286    ,000011,653,VA,2024-05-07,2028-04-30
43841800,010094    ,000011,653,VA,2024-05-07,2028-04-30
43841800,010094    ,000011,643,VA,2024-05-07,2025-05-07
43853173,EXT167    ,      ,201,VA,2024-05-07,
43841800,010094    ,000011,210,VA,2024-05-07,
43841800,010094    ,000011,213,VA,2024-05-07,
43841800,010094    ,000011,   ,VA,2024-05-07,
43815189,010286    ,000011,643,VA,2024-05-07,2025-05-07
43853173,EXT167    ,      ,490,VA,2024-05-07,2032-07-30
43815189,010286    ,000011,210,VA,2024-05-07,
43815189,010286    ,000011,213,VA,2024-05-07,
43815189,010286    ,000011,   ,VA,2024-05-07,
43853173,EXT167    ,      ,653,VA,2024-05-07,2024-12-02
43853173,EXT167    ,      ,643,VA,2024-05-07,2024-12-02
43853173,EXT167    ,      ,210,VA,2024-05-07,2024-12-02
43853173,EXT167    ,      ,213,VA,2024-05-07,
43853173,EXT167    ,000011,   ,VA,2024-05-07,2024-12-02
43841949,010115    ,000011,201,VA,2024-05-07,
43841949,010115    ,000011,490,VA,2024-05-07,2024-11-08
43853247,000626    ,000011,222,VA,2024-05-07,
43841949,010115    ,000011,653,VA,2024-05-07,2028-04-30
43841949,010115    ,000011,643,VA,2024-05-07,2025-05-07
43841949,010115    ,000011,210,VA,2024-05-07,2000-05-07
43841949,010115    ,000011,213,VA,2024-05-07,
43841949,010115    ,000011,   ,VA,2024-05-07,
43853247,000626    ,000011,201,VA,2024-05-07,
43853247,000626    ,000011,490,VA,2024-05-07,2040-06-06
43853247,000626    ,000011,653,VA,2024-05-07,2028-04-30
43853247,000626    ,000011,643,VA,2024-05-07,2025-05-07
43853247,000626    ,000011,210,VA,2024-05-07,2030-05-07
43853247,000626    ,000011,213,VA,2024-05-07,
43853247,000626    ,000011,   ,VA,2024-05-07,
43630545,000653    ,      ,351,VA,2024-05-06,
43793781,010247    ,000011,201,VA,2024-05-07,
43793781,010247    ,000011,653,VA,2024-05-07,2028-04-30
43793781,010247    ,000011,643,VA,2024-05-07,2025-05-07
43633444,000418    ,      ,351,VA,2024-05-07,
43793781,010247    ,000011,210,VA,2024-05-07,
43793781,010247    ,000011,213,VA,2024-05-07,
43793781,010247    ,000011,   ,VA,2024-05-07,
43853322,000249    ,000077,201,VA,2024-05-07,
43646824,010130    ,      ,665,VA,2024-05-07,2029-04-30
43646824,010130    ,000022,210,VA,2024-05-07,
43578809,000462    ,      ,351,VA,2024-05-07,
43646824,010130    ,000077,   ,VA,2024-05-07,2024-10-07
43853322,000249    ,000077,665,VA,2024-05-07,2029-04-30
43853322,000249    ,000077,210,VA,2024-05-07,
43853322,000249    ,000077,   ,VA,2024-05-07,
43853396,010113    ,      ,201,VA,2024-05-07,
43633444,000483    ,000011,201,VA,2024-05-07,
43633444,000483    ,000011,490,VA,2024-05-07,2024-09-09
43633444,000483    ,000011,653,VA,2024-05-07,2028-04-30
43633444,000483    ,000011,643,VA,2024-05-07,2025-05-07
43633444,000483    ,000011,210,VA,2024-05-07,
43633444,000483    ,000011,613,VA,2024-05-07,2025-05-07
43633444,000483    ,000011,213,VA,2024-05-07,
43633444,000483    ,000011,   ,VA,2024-05-07,
43763230,000483    ,000011,201,VA,2024-05-07,
43763230,000483    ,000011,490,VA,2024-05-07,2024-09-09
43853470,000601    ,000077,201,VA,2024-05-07,
43763230,000483    ,000011,653,VA,2024-05-07,2028-04-30
43763230,000483    ,000011,643,VA,2024-05-07,2025-05-07
43763230,000483    ,000011,210,VA,2024-05-07,
43593229,010115    ,000011,490,VA,2024-05-07,2024-07-10
43763230,000483    ,000011,613,VA,2024-05-07,2025-05-07
43763230,000483    ,000011,213,VA,2024-05-07,
43763230,000483    ,000011,   ,VA,2024-05-07,
43593229,010115    ,000011,653,VA,2024-05-07,2028-04-30
43853470,000601    ,000077,210,VA,2024-05-07,
43853470,000601    ,000077,665,VA,2024-05-07,2029-04-30
43593229,010115    ,000011,643,VA,2024-05-07,2025-05-07
43593229,010115    ,000011,210,VA,2024-05-07,2000-05-07
43768805,000499    ,      ,351,VA,2024-05-07,
43853470,000601    ,000077,   ,VA,2024-05-07,
43593229,010115    ,000011,613,VA,2024-05-07,2025-04-30
43593229,010115    ,000011,213,VA,2024-05-07,
43593229,010115    ,000011,   ,VA,2024-05-07,
43853619,000440    ,000011,222,VA,2024-05-07,
43782631,000485    ,640004,653,VA,2024-05-07,2028-04-30
43782631,000485    ,640004,643,VA,2024-05-07,2025-05-07
43782631,000485    ,640004,   ,VA,2024-05-07,
43853693,010094    ,      ,201,VA,2024-05-07,
43819723,EXT171    ,      ,222,VA,2024-05-07,2024-05-07
43819723,EXT171    ,640004,653,VA,2024-05-07,2028-04-30
43819723,EXT171    ,640004,643,VA,2024-05-07,2025-05-07
43819723,EXT171    ,640004,   ,VA,2024-05-07,
43853768,010115    ,000011,222,VA,2024-05-07,
43853916,010094    ,      ,201,VA,2024-05-07,
43853842,000527    ,000022,222,VA,2024-05-07,
43853842,000527    ,000022,201,VA,2024-05-07,
43853842,000527    ,000022,490,VA,2024-05-07,2024-05-07
43853842,000527    ,000022,650,VA,2024-05-07,2028-04-30
43853842,000527    ,000022,640,VA,2024-05-07,2025-05-07
43853842,000527    ,000022,210,VA,2024-05-07,
43853991,010094    ,      ,201,VA,2024-05-07,
43853842,000527    ,000022,613,VA,2024-05-07,2029-05-07
43853842,000527    ,000022,213,VA,2024-05-07,
43853842,000527    ,000022,   ,VA,2024-05-07,
43854065,000594    ,000011,222,VA,2024-05-07,
43854139,000538    ,      ,201,VA,2024-05-07,
43854214,000594    ,      ,222,VA,2024-05-07,
43854288,010106    ,000077,201,VA,2024-05-07,
43854362,010094    ,      ,201,VA,2024-05-07,
43854288,010106    ,      ,201,VA,2024-05-07,2024-05-07
43854288,010106    ,      ,665,VA,2024-05-07,2024-09-25
43854288,010106    ,      ,210,VA,2024-05-07,2024-09-25
43854288,010106    ,000077,   ,VA,2024-05-07,2024-09-25
43854437,010106    ,      ,201,VA,2024-05-07,
43854511,010092    ,      ,201,VA,2024-05-07,
43854585,010154    ,      ,222,VA,2024-05-07,
43854660,010094    ,      ,201,VA,2024-05-07,
43750816,000499    ,      ,351,VA,2024-05-07,
43816081,010286    ,000011,201,VA,2024-05-07,
43816081,010286    ,000011,653,VA,2024-05-07,2028-04-30
43816081,010286    ,000011,210,VA,2024-05-07,
43816081,010286    ,000011,643,VA,2024-05-07,2025-05-07
43816081,010286    ,000011,213,VA,2024-05-07,
43816081,010286    ,000011,   ,VA,2024-05-07,
43849233,010208    ,      ,201,VA,2024-05-07,2024-09-23
43854808,000530    ,      ,201,VA,2024-05-07,
43854883,000603    ,000011,222,VA,2024-05-07,
43855031,000657    ,000011,222,VA,2024-05-07,
43854957,000601    ,000011,222,VA,2024-05-07,
43854957,000601    ,000011,201,VA,2024-05-07,
43854957,000601    ,000011,653,VA,2024-05-07,2028-04-30
43854957,000601    ,000011,643,VA,2024-05-07,2025-05-07
