CLI,SEXT,DNA,AGE,TCLI,GES,DOU,UTIC,age,client_seniority_days,age_group,total_products,active_products,active_products_ratio,avg_product_duration,std_product_duration,max_product_duration,unique_packs,total_accounts,closed_accounts,closed_accounts_ratio,unique_account_types,Segment Client,Actif/Inactif,District
43811026,F,1984-02-03,2424,1,244,2024-04-18,010244    ,41.45379876796714,456,35-45,6.0,7.0,1.0,723.0,620.074189109658,1439.0,2.0,8.0,0.0,0.0,3.0,NON AFFECTE,NON AFFECTE,District Tunis Sud
43811100,M,1981-12-06,202,1,24,2024-04-18,010123    ,43.61396303901437,456,35-45,8.0,9.0,1.0,350.875,590.3697237446088,1797.0,2.0,2.0,1.0,0.5,2.0,ADULTES HAUTE GAMME,ACTIF,District Tunis Sud
43811175,M,2073-04-25,303,1,34,2024-04-18,000473    ,-47.7700205338809,456,,2.0,2.0,1.0,1796.0,0.0,1796.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43811249,F,1995-09-14,1818,1,185,2024-04-18,000529    ,29.842573579739906,456,25-35,8.0,9.0,1.0,804.0,392.0133926283642,1443.0,1.0,3.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43811323,M,1991-08-05,2424,1,244,2024-04-18,010244    ,33.95208761122519,456,25-35,6.0,7.0,1.0,904.0,762.2611101190982,1443.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43811398,M,2065-08-28,1515,1,151,2024-04-18,000602    ,-40.11225188227242,456,,3.0,4.0,1.0,1808.0,0.0,1808.0,1.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,District Tunis Sud
43811472,M,1986-01-17,303,1,34,2024-04-18,000473    ,39.49897330595483,456,35-45,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,District Tunis Sud
43811546,F,1976-12-07,1717,1,174,2024-04-18,000641    ,48.610540725530456,456,45-55,8.0,9.0,1.0,729.6666666666666,621.2578637999951,1447.0,2.0,8.0,0.0,0.0,3.0,JUNIOR,NON AFFECTE,District Tunis Sud
43811621,M,1987-12-19,303,1,31,2024-04-18,000618    ,37.57973990417522,456,35-45,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43811695,M,1999-08-30,3232,1,321,2024-04-18,000485    ,25.883641341546884,456,25-35,9.0,9.0,0.9,585.2,482.38283551552706,1448.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43811695,M,1999-08-30,3232,1,321,2024-04-18,000485    ,25.883641341546884,456,25-35,9.0,9.0,0.9,585.2,482.38283551552706,1448.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43811769,M,2054-11-04,303,1,31,2024-04-18,000618    ,-29.297741273100616,456,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43811844, ,,707,2,73,2024-04-18,010151    ,0.0,456,,4.0,5.0,1.0,904.0,762.2611101190982,1443.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43811918,M,1984-08-10,404,1,43,2024-04-18,000601    ,40.936344969199176,456,35-45,9.0,10.0,1.0,622.5,546.0973661659003,1441.0,2.0,14.0,6.0,0.42857142857142855,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43811992,F,1975-04-28,1616,1,163,2024-04-18,010099    ,50.223134839151264,456,45-55,8.0,9.0,1.0,723.0,620.074189109658,1439.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43812067,M,2017-07-30,404,1,43,2024-04-18,000601    ,7.967145790554415,456,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,District Tunis Sud
43812141,F,1989-11-27,1818,1,181,2024-04-18,000371    ,35.63860369609856,456,35-45,8.0,9.0,1.0,1604.3333333333333,1327.3738483687757,3005.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43812215,F,1986-07-15,3232,1,322,2024-04-18,000384    ,39.00889801505818,456,35-45,7.0,8.0,1.0,724.3333333333334,622.3835901864167,1443.0,1.0,3.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43812215,F,1986-07-15,3232,1,322,2024-04-18,000384    ,39.00889801505818,456,35-45,7.0,8.0,1.0,724.3333333333334,622.3835901864167,1443.0,1.0,3.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43812290, ,,2323,3,232,2024-04-18,000459    ,0.0,456,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43812364,F,1986-02-27,2222,1,225,2024-04-18,000527    ,39.38672142368241,456,35-45,9.0,10.0,1.0,1094.75,898.3734839512276,2206.0,2.0,9.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43812438,M,1988-08-01,2020,1,202,2024-04-18,000609    ,36.96098562628337,456,35-45,5.0,6.0,1.0,898.5,754.4829355260462,1432.0,2.0,7.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43812513,M,1995-11-15,0,1,4,2024-04-18,010182    ,29.672826830937716,456,25-35,10.0,13.0,1.0,433.72727272727275,545.5533137850215,1606.0,4.0,2.0,1.0,0.5,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43812587, ,,2222,3,220,2024-04-18,000407    ,0.0,456,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43812661,F,2072-07-26,2323,1,233,2024-04-18,000657    ,-47.02258726899384,456,,7.0,8.0,1.0,909.5,770.0392847121502,1454.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43812736,F,1984-01-12,2727,1,271,2024-04-18,010215    ,41.51403148528405,456,35-45,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43812736,F,1984-01-12,2727,1,271,2024-04-18,010215    ,41.51403148528405,456,35-45,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Centre
43812810,M,1987-12-26,2323,1,232,2024-04-18,000459    ,37.5605749486653,456,35-45,8.0,9.0,1.0,724.3333333333334,622.3835901864167,1443.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43812884,M,1989-03-30,2525,1,252,2024-04-18,000594    ,36.30116358658453,456,35-45,1.0,1.0,1.0,253.0,0.0,253.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43812884,M,1989-03-30,2525,1,252,2024-04-18,000594    ,36.30116358658453,456,35-45,1.0,1.0,1.0,253.0,0.0,253.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43812959,M,1998-01-03,2020,1,204,2024-04-18,010185    ,27.537303216974674,456,25-35,3.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43813033, ,,101,2,11,2024-04-18,000300    ,0.0,456,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43813107,F,1983-01-25,2424,1,243,2024-04-18,000524    ,42.47775496235455,456,35-45,7.0,8.0,1.0,394.14285714285717,618.6023031995674,1797.0,2.0,2.0,1.0,0.5,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43813182,F,1992-03-31,2626,1,260,2024-04-18,010220    ,33.29774127310061,456,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43813182,F,1992-03-31,2626,1,260,2024-04-18,010220    ,33.29774127310061,456,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
43813256,M,2004-09-30,2525,1,252,2024-04-18,000594    ,20.79671457905544,456,<25,4.0,5.0,1.0,92.0,0.0,92.0,2.0,3.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43813256,M,2004-09-30,2525,1,252,2024-04-18,000594    ,20.79671457905544,456,<25,4.0,5.0,1.0,92.0,0.0,92.0,2.0,3.0,0.0,0.0,3.0,JEUNES ADULTES,ACTIF,District Tunis Sud
43813330,M,2018-12-07,3131,1,311,2024-04-18,010222    ,6.611909650924025,456,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43813330,M,2018-12-07,3131,1,311,2024-04-18,010222    ,6.611909650924025,456,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,District Nord Ouest
43813405, ,,1414,2,143,2024-04-18,000278    ,0.0,456,,4.0,5.0,1.0,897.5,753.0687219636732,1430.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43813479,M,2000-01-10,0,1,2,2024-04-18,EXT161    ,25.519507186858316,456,25-35,3.0,4.0,1.0,902.0,759.432682994352,1439.0,2.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43813553,M,1979-10-03,1717,1,172,2024-04-18,010112    ,45.790554414784395,456,45-55,10.0,11.0,1.0,481.8,548.6325728572813,1433.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43813628,M,1998-07-07,707,1,73,2024-04-18,010151    ,27.030800821355236,456,25-35,8.0,9.0,1.0,1080.6666666666667,619.8018500563977,1443.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43813702, ,,1313,3,131,2024-04-18,010212    ,0.0,456,,5.0,6.0,1.0,233.5,11.022703842524303,256.0,2.0,2.0,1.0,0.5,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43813776,M,2003-09-21,3232,1,321,2024-04-18,000485    ,21.82340862422998,456,<25,7.0,8.0,1.0,720.6666666666666,616.0327372253307,1432.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43813776,M,2003-09-21,3232,1,321,2024-04-18,000485    ,21.82340862422998,456,<25,7.0,8.0,1.0,720.6666666666666,616.0327372253307,1432.0,1.0,2.0,0.0,0.0,2.0,JEUNES ADULTES,ACTIF,District Tunis Sud
43813851,M,1989-01-10,3131,1,313,2024-04-18,010104    ,36.51745379876797,456,35-45,1.0,1.0,1.0,246.0,0.0,246.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43813851,M,1989-01-10,3131,1,313,2024-04-18,010104    ,36.51745379876797,456,35-45,1.0,1.0,1.0,246.0,0.0,246.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Nord Ouest
43813925,M,1986-03-22,3232,1,322,2024-04-18,000384    ,39.32375085557837,456,35-45,7.0,8.0,1.0,1211.3333333333333,757.5502183573927,1826.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43813925,M,1986-03-22,3232,1,322,2024-04-18,000384    ,39.32375085557837,456,35-45,7.0,8.0,1.0,1211.3333333333333,757.5502183573927,1826.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43813999,M,1996-09-29,3232,1,321,2024-04-18,000485    ,28.799452429842574,456,25-35,7.0,8.0,1.0,725.3333333333334,624.1156409939855,1446.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43813999,M,1996-09-29,3232,1,321,2024-04-18,000485    ,28.799452429842574,456,25-35,7.0,8.0,1.0,725.3333333333334,624.1156409939855,1446.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43814074,M,1999-10-31,3232,1,321,2024-04-18,000485    ,25.713894592744694,456,25-35,7.0,8.0,1.0,725.3333333333334,624.1156409939855,1446.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43814074,M,1999-10-31,3232,1,321,2024-04-18,000485    ,25.713894592744694,456,25-35,7.0,8.0,1.0,725.3333333333334,624.1156409939855,1446.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43814148,F,1984-09-20,3232,1,321,2024-04-18,000485    ,40.824093086926766,456,35-45,9.0,10.0,1.0,480.75,696.053817363763,1497.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43814148,F,1984-09-20,3232,1,321,2024-04-18,000485    ,40.824093086926766,456,35-45,9.0,10.0,1.0,480.75,696.053817363763,1497.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43814222,M,1982-02-03,3131,1,312,2024-04-19,010107    ,43.45242984257358,455,35-45,9.0,10.0,1.0,-3464.25,8392.523115845437,1442.0,2.0,9.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43814222,M,1982-02-03,3131,1,312,2024-04-19,010107    ,43.45242984257358,455,35-45,9.0,10.0,1.0,-3464.25,8392.523115845437,1442.0,2.0,9.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,ACTIF,District Nord Ouest
43814297,M,2020-10-15,2020,1,202,2024-04-19,000588    ,4.75564681724846,455,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43814371,F,1992-03-22,1818,1,181,2024-04-19,000371    ,33.322381930184804,455,25-35,7.0,8.0,1.0,1602.6666666666667,1325.3242370579862,3001.0,1.0,2.0,0.0,0.0,2.0,JEUNES ADULTES,INACTIF,District Tunis Sud
43814445,M,2067-12-27,303,1,31,2024-04-19,000618    ,-42.44216290212184,455,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43814520,F,1995-01-01,3333,1,331,2024-04-19,010110    ,30.543463381245722,455,25-35,7.0,8.0,1.0,912.0,773.574818618083,1459.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43814520,F,1995-01-01,3333,1,331,2024-04-19,010110    ,30.543463381245722,455,25-35,7.0,8.0,1.0,912.0,773.574818618083,1459.0,2.0,8.0,0.0,0.0,3.0,ADULTES CLASSE MOYENNE,ACTIF,District Grand Centre
43814594, ,,1313,3,131,2024-04-19,000552    ,0.0,455,,6.0,7.0,1.0,-1556.5,4845.484117540097,1444.0,1.0,3.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43814668,F,2013-06-13,3131,1,311,2024-04-19,010222    ,12.095824777549623,455,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES CLASSE MOYENNE,ACTIF,District Tunis Sud
43814668,F,2013-06-13,3131,1,311,2024-04-19,010222    ,12.095824777549623,455,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,District Nord Ouest
43814743,M,1987-05-31,1818,1,183,2024-04-19,000530    ,38.13278576317591,455,35-45,6.0,7.0,1.0,283.57142857142856,59.04195441338625,370.0,2.0,2.0,2.0,1.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43814817,F,1990-12-20,707,1,73,2024-04-19,010151    ,34.57631759069131,455,25-35,3.0,4.0,1.0,1807.0,0.0,1807.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43814891,M,1975-06-15,1414,1,142,2024-04-19,000440    ,50.091718001368925,455,45-55,7.0,8.0,1.0,905.0,763.6753236814714,1445.0,2.0,9.0,0.0,0.0,3.0,JUNIOR,NON AFFECTE,District Tunis Sud
43814966,F,2067-05-21,404,1,42,2024-04-19,000464    ,-41.83983572895277,455,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,District Tunis Sud
43815040,M,2074-01-16,3232,1,322,2024-04-19,000384    ,-48.498288843258045,455,,8.0,9.0,1.0,1289.75,1240.1831517965402,2987.0,1.0,2.0,0.0,0.0,2.0,JUNIOR,NON AFFECTE,District Tunis Sud
43815040,M,2074-01-16,3232,1,322,2024-04-19,000384    ,-48.498288843258045,455,,8.0,9.0,1.0,1289.75,1240.1831517965402,2987.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43815114,F,1984-09-06,1919,1,193,2024-04-19,000539    ,40.86242299794661,455,35-45,1.0,1.0,1.0,258.0,0.0,258.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43815189,M,1998-10-01,2020,1,203,2024-04-19,010286    ,26.795345653661876,455,25-35,7.0,8.0,1.0,909.5,770.0392847121502,1454.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43815263,M,1984-12-24,3131,1,311,2024-04-19,000653    ,40.563997262149215,455,35-45,10.0,11.0,1.0,1902.2,3088.7747894594063,7343.0,2.0,8.0,0.0,0.0,3.0,ADULTES CLASSE MOYENNE,ACTIF,District Tunis Sud
43815263,M,1984-12-24,3131,1,311,2024-04-19,000653    ,40.563997262149215,455,35-45,10.0,11.0,1.0,1902.2,3088.7747894594063,7343.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Nord Ouest
43815337,M,1991-07-13,2828,1,283,2024-04-19,000436    ,34.01505817932922,455,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,District Tunis Sud
43815337,M,1991-07-13,2828,1,283,2024-04-19,000436    ,34.01505817932922,455,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Nord
43815412,F,1994-02-16,1010,1,102,2024-04-19,010092    ,31.416837782340863,455,25-35,9.0,10.0,1.0,722.5,507.711532270048,1442.0,2.0,8.0,0.0,0.0,3.0,JUNIOR,NON AFFECTE,District Tunis Sud
43815486,F,1976-04-19,3131,1,313,2024-04-19,010104    ,49.24572210814511,455,45-55,8.0,9.0,1.0,321.8,186.69949116159904,591.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43815486,F,1976-04-19,3131,1,313,2024-04-19,010104    ,49.24572210814511,455,45-55,8.0,9.0,1.0,321.8,186.69949116159904,591.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Nord Ouest
43815560,M,1996-09-30,303,1,34,2024-04-19,000473    ,28.79671457905544,455,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43815635,M,2000-06-18,707,1,73,2024-04-19,010250    ,25.08145106091718,455,25-35,2.0,2.0,1.0,1816.0,0.0,1816.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43815709,M,1988-04-14,707,1,73,2024-04-19,010151    ,37.25941136208077,455,35-45,3.0,4.0,1.0,1802.0,0.0,1802.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43815783,M,1977-06-11,1919,1,192,2024-04-19,000538    ,48.101300479123886,455,45-55,9.0,10.0,1.0,1011.6,964.3608245879755,2522.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43815858,F,1993-08-26,808,1,81,2024-04-19,EXT171    ,31.89322381930185,455,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43815932,M,2003-01-30,3232,1,322,2024-04-19,000384    ,22.46406570841889,455,<25,8.0,9.0,1.0,549.5,616.0868445276202,1442.0,2.0,2.0,0.0,0.0,2.0,JUNIOR,NON AFFECTE,District Tunis Sud
43815932,M,2003-01-30,3232,1,322,2024-04-19,000384    ,22.46406570841889,455,<25,8.0,9.0,1.0,549.5,616.0868445276202,1442.0,2.0,2.0,0.0,0.0,2.0,JEUNES ADULTES,ACTIF,District Tunis Sud
43816006,F,2067-11-12,3232,1,321,2024-04-19,000485    ,-42.31895961670089,455,,7.0,8.0,1.0,730.0,619.2535829528966,1445.0,1.0,2.0,0.0,0.0,2.0,JUNIOR,NON AFFECTE,District Tunis Sud
43816006,F,2067-11-12,3232,1,321,2024-04-19,000485    ,-42.31895961670089,455,,7.0,8.0,1.0,730.0,619.2535829528966,1445.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43816081,F,1979-08-17,2020,1,203,2024-04-19,010286    ,45.9192334017796,455,45-55,7.0,8.0,1.0,909.5,770.0392847121502,1454.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43816155,M,2002-11-14,3232,1,321,2024-04-19,000485    ,22.67488021902806,455,<25,7.0,9.0,1.0,929.25,853.0687252501992,1826.0,3.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43816155,M,2002-11-14,3232,1,321,2024-04-19,000485    ,22.67488021902806,455,<25,7.0,9.0,1.0,929.25,853.0687252501992,1826.0,3.0,2.0,0.0,0.0,2.0,JEUNES ADULTES,ACTIF,District Tunis Sud
43816229, ,,2222,2,225,2024-04-19,000527    ,0.0,455,,5.0,6.0,1.0,724.0,621.806239917227,1442.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43816304,M,1988-01-09,3232,1,322,2024-04-19,000384    ,37.52224503764545,455,35-45,10.0,11.0,1.0,432.6666666666667,525.3869684971894,1442.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43816304,M,1988-01-09,3232,1,322,2024-04-19,000384    ,37.52224503764545,455,35-45,10.0,11.0,1.0,432.6666666666667,525.3869684971894,1442.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43816378,M,2004-08-26,3131,1,311,2024-04-19,000653    ,20.892539356605067,455,<25,8.0,9.0,1.0,2287.5,3425.473835836438,7343.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43816378,M,2004-08-26,3131,1,311,2024-04-19,000653    ,20.892539356605067,455,<25,8.0,9.0,1.0,2287.5,3425.473835836438,7343.0,1.0,2.0,0.0,0.0,2.0,JEUNES ADULTES,ACTIF,District Nord Ouest
43816452,M,2068-07-03,606,1,62,2024-04-19,000764    ,-42.959616700889804,455,,1.0,1.0,1.0,68.0,0.0,68.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43816527,F,2071-06-07,2323,1,231,2024-04-19,000534    ,-45.88637919233402,455,,7.0,8.0,1.0,906.0,765.0895372438445,1447.0,2.0,8.0,0.0,0.0,3.0,JUNIOR,NON AFFECTE,District Tunis Sud
43816601,M,1996-03-23,1414,1,143,2024-04-19,000278    ,29.319644079397673,455,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43816675,M,1996-04-28,3232,1,321,2024-04-19,000485    ,29.22108145106092,455,25-35,9.0,10.0,1.0,585.0,573.7014322217902,1435.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43816675,M,1996-04-28,3232,1,321,2024-04-19,000485    ,29.22108145106092,455,25-35,9.0,10.0,1.0,585.0,573.7014322217902,1435.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43816750,M,1992-12-25,909,1,90,2024-04-19,010252    ,32.56125941136208,455,25-35,1.0,1.0,1.0,208.0,0.0,208.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43816824,F,1998-03-14,3232,1,321,2024-04-19,000485    ,27.345653661875428,455,25-35,1.0,1.0,1.0,256.0,0.0,256.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43816824,F,1998-03-14,3232,1,321,2024-04-19,000485    ,27.345653661875428,455,25-35,1.0,1.0,1.0,256.0,0.0,256.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43816898,M,1987-09-15,3232,1,321,2024-04-19,000485    ,37.83983572895277,455,35-45,7.0,8.0,1.0,728.3333333333334,629.3117934166921,1455.0,2.0,2.0,0.0,0.0,2.0,ADULTES HAUTE GAMME,INACTIF,District Tunis Sud
43816898,M,1987-09-15,3232,1,321,2024-04-19,000485    ,37.83983572895277,455,35-45,7.0,8.0,1.0,728.3333333333334,629.3117934166921,1455.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43816973,F,2023-08-15,909,1,90,2024-04-19,010252    ,1.9247091033538672,455,<25,1.0,1.0,1.0,208.0,0.0,208.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43817047,M,2023-08-15,909,1,90,2024-04-19,010252    ,1.9247091033538672,455,<25,1.0,1.0,1.0,208.0,0.0,208.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43817121,F,2001-12-25,3232,1,322,2024-04-19,000384    ,23.561943874058862,455,<25,16.0,17.0,0.9444444444444444,765.0,1133.9675320027304,3658.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43817121,F,2001-12-25,3232,1,322,2024-04-19,000384    ,23.561943874058862,455,<25,16.0,17.0,0.9444444444444444,765.0,1133.9675320027304,3658.0,2.0,2.0,0.0,0.0,2.0,JEUNES ADULTES,ACTIF,District Tunis Sud
43817196,F,2067-01-01,1818,1,181,2024-04-19,000371    ,-41.45653661875428,455,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,JEUNES ADULTES,INACTIF,District Tunis Sud
